employeesID,name,teamID,email
07216A781IBM,Maria Brown,DATA9132641,Maria_Brown@ibm.com
07216A781IBM,Maria Jones,LOG3416938,Maria_Jones@ibm.com
07216A781IBM,Maria Miller,LOG3416938,Maria_Miller@ibm.com
07216A781IBM,Maria Davis,PROD2763962,Maria_Davis@ibm.com
07216A781IBM,Maria Thomas,LOG3416938,Maria_Thomas@ibm.com
07216A781IBM,Maria Wilson,DATA9132641,Maria_Wilson@ibm.com
07216A781IBM,Maria Anderson,PROD2763962,Maria_Anderson@ibm.com
07216A781IBM,Maria Lee,PROD2763962,Maria_Lee@ibm.com
07216A781IBM,Maria Thompson,LOG3416938,Maria_Thompson@ibm.com
07216A781IBM,Maria Moore,PROD2763962,Maria_Moore@ibm.com
07216A781IBM,Maria White,PROD2763962,Maria_White@ibm.com
07216A781IBM,Maria Taylor,FIN1631247,Maria_Taylor@ibm.com
070390781IBM,Maria Jackson,DATA9132641,Maria_Jackson@ibm.com
070390781IBM,,DATA9132641,
070390781IBM,,LOG3416938,
070390781IBM,,FIN1631247,
070390781IBM,,LOG3416938,
070390781IBM,,LOG3416938,
070390781IBM,,DATA9132641,
070390781IBM,,LOG3416938,
070390781IBM,,LOG3416938,
070390781IBM,,LOG3416938,
070390781IBM,,DATA9132641,
06620G781IBM,,PROD2763962,
06620G781IBM,,LOG3416938,
06620G781IBM,,LOG3416938,
06620G781IBM,,AI6817564,
068008781IBM,,DATA9132641,
068008781IBM,,LOG3416938,
068008781IBM,,AI6817564,
068008781IBM,,AI6817564,
087632781IBM,,PROD2763962,
087632781IBM,,FIN1631247,
087632781IBM,,AI6817564,
087632781IBM,,PROD2763962,
087632781IBM,,DATA9132641,
087632781IBM,,LOG3416938,
087632781IBM,,DATA9132641,
087632781IBM,,PROD2763962,
087632781IBM,,FIN1631247,
087632781IBM,,AI6817564,
087632781IBM,,AI6817564,
087632781IBM,,PROD2763962,
087632781IBM,,AI6817564,
087632781IBM,,DATA9132641,
087632781IBM,,PROD2763962,
087632781IBM,,PROD2763962,
087632781IBM,,PROD2763962,
087632781IBM,,AI6817564,
087632781IBM,,PROD2763962,
087632781IBM,,FIN1631247,
068504781IBM,,FIN1631247,
068504781IBM,,LOG3416938,
068504781IBM,,DATA9132641,
068504781IBM,,DATA9132641,
068504781IBM,,AI6817564,
068504781IBM,,PROD2763962,
071013781IBM,,DATA9132641,
071013781IBM,,LOG3416938,
071013781IBM,,PROD2763962,
071013781IBM,,LOG3416938,
071013781IBM,,DATA9132641,
001001781IBM,,DATA9132641,
001001781IBM,,DATA9132641,
001001781IBM,,PROD2763962,
001001781IBM,,DATA9132641,
001001781IBM,,DATA9132641,
001001781IBM,,LOG3416938,
001001781IBM,,LOG3416938,
001001781IBM,,FIN1631247,
002036781IBM,,PROD2763962,
002036781IBM,,PROD2763962,
002036781IBM,,AI6817564,
077594781IBM,,AI6817564,
077594781IBM,,LOG3416938,
077594781IBM,,FIN1631247,
077594781IBM,,PROD2763962,
077594781IBM,,PROD2763962,
077594781IBM,,FIN1631247,
077594781IBM,,DATA9132641,
077594781IBM,,AI6817564,
077594781IBM,,PROD2763962,
079942781IBM,,AI6817564,
079942781IBM,,LOG3416938,
079942781IBM,,AI6817564,
079942781IBM,,PROD2763962,
079942781IBM,,DATA9132641,
079922781IBM,,LOG3416938,
079922781IBM,,AI6817564,
079922781IBM,,LOG3416938,
079922781IBM,,FIN1631247,
079922781IBM,,DATA9132641,
079922781IBM,,LOG3416938,
079922781IBM,,FIN1631247,
079922781IBM,,PROD2763962,
079922781IBM,,FIN1631247,
079922781IBM,,PROD2763962,
079710781IBM,,AI6817564,
079710781IBM,,FIN1631247,
079710781IBM,,FIN1631247,
079710781IBM,,PROD2763962,
079710781IBM,,DATA9132641,
079710781IBM,,FIN1631247,
079710781IBM,,FIN1631247,
079710781IBM,,PROD2763962,
079710781IBM,,FIN1631247,
079710781IBM,,DATA9132641,
108578781IBM,,PROD2763962,
108578781IBM,,LOG3416938,
108578781IBM,,AI6817564,
072221781IBM,,AI6817564,
072221781IBM,,PROD2763962,
072221781IBM,,LOG3416938,
072221781IBM,,FIN1631247,
072221781IBM,,PROD2763962,
072221781IBM,,FIN1631247,
072416781IBM,,AI6817564,
072416781IBM,,DATA9132641,
072416781IBM,,PROD2763962,
072416781IBM,,FIN1631247,
079946781IBM,,AI6817564,
079946781IBM,,AI6817564,
079946781IBM,,FIN1631247,
079946781IBM,,DATA9132641,
079946781IBM,,FIN1631247,
079946781IBM,,PROD2763962,
079946781IBM,,FIN1631247,
079946781IBM,,LOG3416938,
079946781IBM,,FIN1631247,
081056781IBM,,LOG3416938,
081056781IBM,,LOG3416938,
081056781IBM,,AI6817564,
081056781IBM,,PROD2763962,
081056781IBM,,AI6817564,
081056781IBM,,LOG3416938,
081056781IBM,,FIN1631247,
081056781IBM,,LOG3416938,
081056781IBM,,AI6817564,
081056781IBM,,LOG3416938,
081056781IBM,,DATA9132641,
081056781IBM,,FIN1631247,
081056781IBM,,AI6817564,
081056781IBM,,AI6817564,
081056781IBM,,PROD2763962,
076298781IBM,,FIN1631247,
076298781IBM,,LOG3416938,
076298781IBM,,FIN1631247,
076298781IBM,,LOG3416938,
076298781IBM,,DATA9132641,
076298781IBM,,PROD2763962,
076298781IBM,,LOG3416938,
076298781IBM,,DATA9132641,
076298781IBM,,LOG3416938,
07257A781IBM,,DATA9132641,
07257A781IBM,,LOG3416938,
07257A781IBM,,PROD2763962,
07257A781IBM,,DATA9132641,
07257A781IBM,,AI6817564,
07257A781IBM,,DATA9132641,
032319781IBM,,LOG3416938,
032319781IBM,,PROD2763962,
032319781IBM,,LOG3416938,
032319781IBM,,DATA9132641,
032319781IBM,,FIN1631247,
032319781IBM,,AI6817564,
032319781IBM,,FIN1631247,
032319781IBM,,LOG3416938,
032319781IBM,,DATA9132641,
032319781IBM,,AI6817564,
032319781IBM,,PROD2763962,
032319781IBM,,FIN1631247,
032319781IBM,,AI6817564,
032319781IBM,,DATA9132641,
032319781IBM,,DATA9132641,
032319781IBM,,DATA9132641,
032319781IBM,,LOG3416938,
032319781IBM,,PROD2763962,
032319781IBM,,LOG3416938,
032319781IBM,,LOG3416938,
002897781IBM,,AI6817564,
002897781IBM,,AI6817564,
002897781IBM,,FIN1631247,
002897781IBM,,LOG3416938,
002897781IBM,,AI6817564,
002897781IBM,,LOG3416938,
002897781IBM,,AI6817564,
002897781IBM,,PROD2763962,
002897781IBM,,PROD2763962,
002897781IBM,,DATA9132641,
002897781IBM,,AI6817564,
002897781IBM,,PROD2763962,
002897781IBM,,PROD2763962,
002897781IBM,,LOG3416938,
002897781IBM,,FIN1631247,
002897781IBM,,LOG3416938,
002897781IBM,,DATA9132641,
002897781IBM,,AI6817564,
002897781IBM,,LOG3416938,
002897781IBM,,FIN1631247,
002897781IBM,,AI6817564,
002897781IBM,,LOG3416938,
002868781IBM,,AI6817564,
002868781IBM,,LOG3416938,
002868781IBM,,DATA9132641,
108580781IBM,,PROD2763962,
108580781IBM,,AI6817564,
108580781IBM,,PROD2763962,
108580781IBM,,LOG3416938,
108580781IBM,,LOG3416938,
108580781IBM,,FIN1631247,
108580781IBM,,FIN1631247,
108580781IBM,,LOG3416938,
108580781IBM,,FIN1631247,
108580781IBM,,FIN1631247,
108580781IBM,,PROD2763962,
108580781IBM,,AI6817564,
108580781IBM,,AI6817564,
108580781IBM,,AI6817564,
108580781IBM,,AI6817564,
108580781IBM,,LOG3416938,
108580781IBM,,DATA9132641,
108580781IBM,,PROD2763962,
108580781IBM,,LOG3416938,
108580781IBM,,DATA9132641,
108580781IBM,,PROD2763962,
108580781IBM,,LOG3416938,
108580781IBM,,DATA9132641,
000298781IBM,,LOG3416938,
000298781IBM,,AI6817564,
000298781IBM,,FIN1631247,
000298781IBM,,PROD2763962,
000298781IBM,,DATA9132641,
000298781IBM,,LOG3416938,
000298781IBM,,PROD2763962,
000298781IBM,,DATA9132641,
000298781IBM,,AI6817564,
000298781IBM,,PROD2763962,
075370781IBM,,LOG3416938,
075370781IBM,,PROD2763962,
075370781IBM,,FIN1631247,
075370781IBM,,FIN1631247,
075370781IBM,,LOG3416938,
075370781IBM,,DATA9132641,
075370781IBM,,PROD2763962,
075370781IBM,,DATA9132641,
075370781IBM,,AI6817564,
075370781IBM,,PROD2763962,
075370781IBM,,AI6817564,
075370781IBM,,PROD2763962,
075511781IBM,,DATA9132641,
075511781IBM,,DATA9132641,
075511781IBM,,PROD2763962,
075511781IBM,,LOG3416938,
075511781IBM,,AI6817564,
075511781IBM,,PROD2763962,
075511781IBM,,LOG3416938,
075511781IBM,,AI6817564,
077724781IBM,,PROD2763962,
077724781IBM,,FIN1631247,
077724781IBM,,DATA9132641,
077724781IBM,,LOG3416938,
077724781IBM,,AI6817564,
077724781IBM,,LOG3416938,
077362781IBM,,FIN1631247,
077362781IBM,,LOG3416938,
077362781IBM,,DATA9132641,
077362781IBM,,FIN1631247,
077362781IBM,,PROD2763962,
077362781IBM,,FIN1631247,
077362781IBM,,PROD2763962,
077362781IBM,,AI6817564,
109853781IBM,,FIN1631247,
109853781IBM,,LOG3416938,
000212781IBM,,AI6817564,
000212781IBM,,AI6817564,
000212781IBM,,DATA9132641,
000212781IBM,,DATA9132641,
000212781IBM,,FIN1631247,
07721G781IBM,,FIN1631247,
07721G781IBM,,LOG3416938,
07721G781IBM,,LOG3416938,
07721G781IBM,,AI6817564,
07721G781IBM,,AI6817564,
07721G781IBM,,DATA9132641,
107511781IBM,,DATA9132641,
107511781IBM,,DATA9132641,
107511781IBM,,PROD2763962,
078810781IBM,,LOG3416938,
078810781IBM,,PROD2763962,
078810781IBM,,LOG3416938,
078810781IBM,,LOG3416938,
078810781IBM,,FIN1631247,
078810781IBM,,AI6817564,
078810781IBM,,LOG3416938,
078810781IBM,,AI6817564,
078810781IBM,,AI6817564,
078810781IBM,,AI6817564,
078810781IBM,,LOG3416938,
078810781IBM,,AI6817564,
078810781IBM,,LOG3416938,
078810781IBM,,FIN1631247,
078810781IBM,,PROD2763962,
106267781IBM,,DATA9132641,
106267781IBM,,PROD2763962,
106267781IBM,,DATA9132641,
109794781IBM,,AI6817564,
109794781IBM,,DATA9132641,
109794781IBM,,AI6817564,
109794781IBM,,LOG3416938,
109794781IBM,,DATA9132641,
109794781IBM,,FIN1631247,
109794781IBM,,LOG3416938,
065122781IBM,,DATA9132641,
065122781IBM,,PROD2763962,
065122781IBM,,FIN1631247,
065122781IBM,,LOG3416938,
065122781IBM,,PROD2763962,
065122781IBM,,AI6817564,
065122781IBM,,AI6817564,
065122781IBM,,LOG3416938,
065122781IBM,,LOG3416938,
065122781IBM,,PROD2763962,
065122781IBM,,LOG3416938,
065122781IBM,,LOG3416938,
065122781IBM,,DATA9132641,
065122781IBM,,AI6817564,
065122781IBM,,PROD2763962,
065122781IBM,,DATA9132641,
079443781IBM,,PROD2763962,
079443781IBM,,LOG3416938,
079443781IBM,,FIN1631247,
079443781IBM,,DATA9132641,
079443781IBM,,LOG3416938,
079443781IBM,,PROD2763962,
079443781IBM,,DATA9132641,
079443781IBM,,AI6817564,
079443781IBM,,AI6817564,
079443781IBM,,AI6817564,
079443781IBM,,DATA9132641,
079443781IBM,,DATA9132641,
079443781IBM,,PROD2763962,
079443781IBM,,DATA9132641,
079443781IBM,,DATA9132641,
079443781IBM,,DATA9132641,
079443781IBM,,AI6817564,
079443781IBM,,DATA9132641,
079443781IBM,,PROD2763962,
079443781IBM,,PROD2763962,
079443781IBM,,LOG3416938,
079443781IBM,,PROD2763962,
079443781IBM,,LOG3416938,
079443781IBM,,PROD2763962,
079443781IBM,,LOG3416938,
079443781IBM,,PROD2763962,
079443781IBM,,DATA9132641,
079443781IBM,,FIN1631247,
001529781IBM,,PROD2763962,
001529781IBM,,LOG3416938,
001529781IBM,,AI6817564,
001529781IBM,,LOG3416938,
001529781IBM,,PROD2763962,
001529781IBM,,DATA9132641,
105737781IBM,,FIN1631247,
105737781IBM,,FIN1631247,
105737781IBM,,AI6817564,
109078781IBM,,LOG3416938,
109078781IBM,,LOG3416938,
109078781IBM,,PROD2763962,
109078781IBM,,AI6817564,
070651781IBM,,PROD2763962,
070651781IBM,,DATA9132641,
070651781IBM,,AI6817564,
070651781IBM,,FIN1631247,
070651781IBM,,LOG3416938,
070651781IBM,,DATA9132641,
070651781IBM,,FIN1631247,
070651781IBM,,LOG3416938,
070651781IBM,,PROD2763962,
070651781IBM,,DATA9132641,
070651781IBM,,DATA9132641,
070651781IBM,,LOG3416938,
070651781IBM,,AI6817564,
070651781IBM,,AI6817564,
070651781IBM,,DATA9132641,
070651781IBM,,AI6817564,
070651781IBM,,PROD2763962,
070651781IBM,,PROD2763962,
070651781IBM,,LOG3416938,
070651781IBM,,AI6817564,
070651781IBM,,AI6817564,
070651781IBM,,PROD2763962,
066674781IBM,,DATA9132641,
066674781IBM,,PROD2763962,
066674781IBM,,FIN1631247,
066674781IBM,,AI6817564,
066674781IBM,,DATA9132641,
066674781IBM,,LOG3416938,
066674781IBM,,DATA9132641,
066674781IBM,,PROD2763962,
066674781IBM,,AI6817564,
066674781IBM,,PROD2763962,
066674781IBM,,FIN1631247,
066674781IBM,,AI6817564,
066674781IBM,,FIN1631247,
066674781IBM,,DATA9132641,
066674781IBM,,DATA9132641,
066674781IBM,,LOG3416938,
066674781IBM,,AI6817564,
066674781IBM,,AI6817564,
066674781IBM,,DATA9132641,
070909781IBM,,PROD2763962,
070909781IBM,,FIN1631247,
070909781IBM,,LOG3416938,
070909781IBM,,DATA9132641,
070909781IBM,,LOG3416938,
070909781IBM,,FIN1631247,
070909781IBM,,PROD2763962,
070909781IBM,,AI6817564,
070909781IBM,,AI6817564,
070909781IBM,,FIN1631247,
070909781IBM,,AI6817564,
070909781IBM,,FIN1631247,
070909781IBM,,PROD2763962,
070909781IBM,,PROD2763962,
070909781IBM,,LOG3416938,
070909781IBM,,AI6817564,
070909781IBM,,PROD2763962,
070909781IBM,,FIN1631247,
070909781IBM,,PROD2763962,
070909781IBM,,PROD2763962,
070909781IBM,,AI6817564,
070909781IBM,,AI6817564,
070909781IBM,,PROD2763962,
068841781IBM,,DATA9132641,
068841781IBM,,PROD2763962,
068841781IBM,,AI6817564,
068841781IBM,,FIN1631247,
068841781IBM,,DATA9132641,
068841781IBM,,LOG3416938,
068841781IBM,,AI6817564,
068841781IBM,,DATA9132641,
068841781IBM,,FIN1631247,
060451781IBM,,FIN1631247,
060451781IBM,,LOG3416938,
060451781IBM,,DATA9132641,
060451781IBM,,LOG3416938,
060451781IBM,,LOG3416938,
060451781IBM,,AI6817564,
060451781IBM,,DATA9132641,
060451781IBM,,AI6817564,
060451781IBM,,PROD2763962,
060451781IBM,,AI6817564,
060451781IBM,,PROD2763962,
060451781IBM,,PROD2763962,
060451781IBM,,AI6817564,
060451781IBM,,AI6817564,
060451781IBM,,DATA9132641,
060451781IBM,,LOG3416938,
060451781IBM,,AI6817564,
060451781IBM,,PROD2763962,
060451781IBM,,AI6817564,
060451781IBM,,DATA9132641,
060451781IBM,,PROD2763962,
060451781IBM,,DATA9132641,
060451781IBM,,FIN1631247,
060451781IBM,,PROD2763962,
070695781IBM,,FIN1631247,
070695781IBM,,LOG3416938,
070695781IBM,,LOG3416938,
070695781IBM,,LOG3416938,
070695781IBM,,LOG3416938,
070695781IBM,,FIN1631247,
070695781IBM,,LOG3416938,
070695781IBM,,FIN1631247,
070695781IBM,,DATA9132641,
070695781IBM,,DATA9132641,
070695781IBM,,LOG3416938,
072380781IBM,,FIN1631247,
072380781IBM,,PROD2763962,
072380781IBM,,PROD2763962,
072380781IBM,,LOG3416938,
077322781IBM,,LOG3416938,
077322781IBM,,FIN1631247,
077322781IBM,,DATA9132641,
077322781IBM,,PROD2763962,
077322781IBM,,PROD2763962,
077322781IBM,,AI6817564,
077322781IBM,,LOG3416938,
077356781IBM,,FIN1631247,
077356781IBM,,PROD2763962,
077356781IBM,,LOG3416938,
077356781IBM,,AI6817564,
077356781IBM,,AI6817564,
077356781IBM,,PROD2763962,
077356781IBM,,FIN1631247,
077356781IBM,,PROD2763962,
077356781IBM,,FIN1631247,
077356781IBM,,AI6817564,
077356781IBM,,DATA9132641,
077356781IBM,,FIN1631247,
077356781IBM,,DATA9132641,
077356781IBM,,FIN1631247,
077356781IBM,,FIN1631247,
077356781IBM,,DATA9132641,
077356781IBM,,FIN1631247,
077356781IBM,,AI6817564,
077356781IBM,,AI6817564,
077356781IBM,,DATA9132641,
074994781IBM,,DATA9132641,
074994781IBM,,PROD2763962,
074994781IBM,,DATA9132641,
074994781IBM,,AI6817564,
074994781IBM,,AI6817564,
074994781IBM,,DATA9132641,
074994781IBM,,LOG3416938,
074994781IBM,,LOG3416938,
074994781IBM,,LOG3416938,
074994781IBM,,LOG3416938,
074994781IBM,,LOG3416938,
074994781IBM,,AI6817564,
074994781IBM,,AI6817564,
074994781IBM,,LOG3416938,
074994781IBM,,DATA9132641,
074994781IBM,,FIN1631247,
074994781IBM,,DATA9132641,
075717781IBM,,FIN1631247,
075717781IBM,,PROD2763962,
075717781IBM,,PROD2763962,
075717781IBM,,PROD2763962,
075717781IBM,,PROD2763962,
075717781IBM,,PROD2763962,
075717781IBM,,DATA9132641,
075717781IBM,,AI6817564,
075717781IBM,,PROD2763962,
075717781IBM,,FIN1631247,
075717781IBM,,LOG3416938,
070084781IBM,,FIN1631247,
070084781IBM,,FIN1631247,
070084781IBM,,AI6817564,
070084781IBM,,FIN1631247,
070084781IBM,,PROD2763962,
070084781IBM,,DATA9132641,
070084781IBM,,AI6817564,
077994781IBM,,AI6817564,
077994781IBM,,DATA9132641,
077994781IBM,,FIN1631247,
077994781IBM,,DATA9132641,
077994781IBM,,FIN1631247,
077994781IBM,,PROD2763962,
077994781IBM,,DATA9132641,
077994781IBM,,PROD2763962,
077994781IBM,,LOG3416938,
077994781IBM,,LOG3416938,
077994781IBM,,AI6817564,
077994781IBM,,FIN1631247,
077994781IBM,,AI6817564,
077994781IBM,,LOG3416938,
077994781IBM,,FIN1631247,
077994781IBM,,FIN1631247,
077994781IBM,,PROD2763962,
077994781IBM,,PROD2763962,
077994781IBM,,LOG3416938,
077994781IBM,,LOG3416938,
077994781IBM,,AI6817564,
077994781IBM,,DATA9132641,
077994781IBM,,LOG3416938,
077994781IBM,,PROD2763962,
077994781IBM,,AI6817564,
077994781IBM,,FIN1631247,
077994781IBM,,LOG3416938,
077994781IBM,,DATA9132641,
077994781IBM,,LOG3416938,
077994781IBM,,FIN1631247,
077994781IBM,,FIN1631247,
077994781IBM,,AI6817564,
077994781IBM,,AI6817564,
077994781IBM,,LOG3416938,
077994781IBM,,FIN1631247,
077994781IBM,,PROD2763962,
077994781IBM,,LOG3416938,
077994781IBM,,FIN1631247,
077994781IBM,,LOG3416938,
077994781IBM,,LOG3416938,
060009781IBM,,PROD2763962,
060009781IBM,,PROD2763962,
060009781IBM,,FIN1631247,
060009781IBM,,FIN1631247,
060009781IBM,,PROD2763962,
060009781IBM,,AI6817564,
071067781IBM,,AI6817564,
071067781IBM,,AI6817564,
071067781IBM,,LOG3416938,
071067781IBM,,PROD2763962,
071067781IBM,,FIN1631247,
071067781IBM,,FIN1631247,
060456781IBM,,PROD2763962,
060456781IBM,,FIN1631247,
060456781IBM,,PROD2763962,
000548781IBM,,AI6817564,
000548781IBM,,DATA9132641,
000548781IBM,,LOG3416938,
000548781IBM,,LOG3416938,
044436781IBM,,FIN1631247,
044436781IBM,,DATA9132641,
044436781IBM,,FIN1631247,
044436781IBM,,DATA9132641,
044436781IBM,,PROD2763962,
044436781IBM,,PROD2763962,
000347781IBM,,AI6817564,
000347781IBM,,PROD2763962,
000347781IBM,,AI6817564,
000347781IBM,,LOG3416938,
000347781IBM,,DATA9132641,
070719781IBM,,DATA9132641,
070719781IBM,,LOG3416938,
070719781IBM,,AI6817564,
070719781IBM,,FIN1631247,
070719781IBM,,LOG3416938,
070719781IBM,,LOG3416938,
000540781IBM,,FIN1631247,
000540781IBM,,FIN1631247,
000540781IBM,,DATA9132641,
000540781IBM,,DATA9132641,
000540781IBM,,FIN1631247,
000540781IBM,,AI6817564,
000540781IBM,,AI6817564,
000348781IBM,,AI6817564,
000348781IBM,,PROD2763962,
000348781IBM,,AI6817564,
000348781IBM,,FIN1631247,
000348781IBM,,LOG3416938,
07502C781IBM,,LOG3416938,
103351781IBM,,PROD2763962,
070688781IBM,,FIN1631247,
070688781IBM,,DATA9132641,
070688781IBM,,DATA9132641,
070688781IBM,,DATA9132641,
070689781IBM,,LOG3416938,
070689781IBM,,DATA9132641,
070689781IBM,,DATA9132641,
070689781IBM,,PROD2763962,
070689781IBM,,FIN1631247,
070689781IBM,,LOG3416938,
070689781IBM,,DATA9132641,
053935781IBM,,DATA9132641,
053935781IBM,,DATA9132641,
053935781IBM,,PROD2763962,
053935781IBM,,AI6817564,
076954781IBM,,LOG3416938,
076954781IBM,,LOG3416938,
076954781IBM,,LOG3416938,
076954781IBM,,LOG3416938,
076954781IBM,,AI6817564,
076954781IBM,,LOG3416938,
076954781IBM,,FIN1631247,
075721781IBM,,LOG3416938,
075721781IBM,,PROD2763962,
075721781IBM,,DATA9132641,
075721781IBM,,DATA9132641,
075721781IBM,,FIN1631247,
075721781IBM,,AI6817564,
075721781IBM,,PROD2763962,
075721781IBM,,LOG3416938,
070855781IBM,,PROD2763962,
070855781IBM,,LOG3416938,
070855781IBM,,PROD2763962,
070855781IBM,,LOG3416938,
070855781IBM,,PROD2763962,
070855781IBM,,PROD2763962,
070855781IBM,,FIN1631247,
107293781IBM,,PROD2763962,
107293781IBM,,LOG3416938,
107293781IBM,,PROD2763962,
107293781IBM,,AI6817564,
107293781IBM,,PROD2763962,
107293781IBM,,DATA9132641,
070365781IBM,,FIN1631247,
070365781IBM,,LOG3416938,
070382781IBM,,PROD2763962,
070382781IBM,,PROD2763962,
070382781IBM,,PROD2763962,
070382781IBM,,FIN1631247,
079007781IBM,,PROD2763962,
079007781IBM,,FIN1631247,
079007781IBM,,AI6817564,
079007781IBM,,AI6817564,
079007781IBM,,FIN1631247,
079007781IBM,,LOG3416938,
079007781IBM,,FIN1631247,
061710781IBM,,FIN1631247,
061710781IBM,,LOG3416938,
061710781IBM,,AI6817564,
05969G781IBM,,AI6817564,
05969G781IBM,,FIN1631247,
05969G781IBM,,DATA9132641,
070506781IBM,,DATA9132641,
070506781IBM,,FIN1631247,
070506781IBM,,LOG3416938,
070506781IBM,,AI6817564,
070506781IBM,,PROD2763962,
070506781IBM,,LOG3416938,
070506781IBM,,FIN1631247,
070506781IBM,,AI6817564,
070506781IBM,,FIN1631247,
070506781IBM,,DATA9132641,
070506781IBM,,PROD2763962,
070506781IBM,,AI6817564,
070506781IBM,,PROD2763962,
107016781IBM,,FIN1631247,
107016781IBM,,FIN1631247,
069209781IBM,,PROD2763962,
069209781IBM,,FIN1631247,
069209781IBM,,PROD2763962,
069209781IBM,,AI6817564,
069209781IBM,,FIN1631247,
069209781IBM,,LOG3416938,
069209781IBM,,AI6817564,
071092781IBM,,FIN1631247,
071092781IBM,,PROD2763962,
071092781IBM,,DATA9132641,
071092781IBM,,FIN1631247,
071092781IBM,,DATA9132641,
071092781IBM,,AI6817564,
071092781IBM,,AI6817564,
071092781IBM,,PROD2763962,
071092781IBM,,FIN1631247,
071092781IBM,,LOG3416938,
071092781IBM,,PROD2763962,
071092781IBM,,DATA9132641,
071092781IBM,,AI6817564,
071092781IBM,,PROD2763962,
071092781IBM,,DATA9132641,
071092781IBM,,AI6817564,
107830781IBM,,DATA9132641,
107830781IBM,,FIN1631247,
107830781IBM,,DATA9132641,
071022781IBM,,DATA9132641,
071022781IBM,,DATA9132641,
071022781IBM,,PROD2763962,
075360781IBM,,AI6817564,
075360781IBM,,PROD2763962,
075360781IBM,,DATA9132641,
075360781IBM,,DATA9132641,
075360781IBM,,PROD2763962,
075360781IBM,,FIN1631247,
075360781IBM,,PROD2763962,
075360781IBM,,FIN1631247,
075360781IBM,,PROD2763962,
075360781IBM,,FIN1631247,
075360781IBM,,DATA9132641,
07325C781IBM,,DATA9132641,
07325C781IBM,,DATA9132641,
07325C781IBM,,DATA9132641,
07325C781IBM,,PROD2763962,
07325C781IBM,,DATA9132641,
07325C781IBM,,AI6817564,
07325C781IBM,,DATA9132641,
07325C781IBM,,FIN1631247,
07325C781IBM,,LOG3416938,
07325C781IBM,,FIN1631247,
07325C781IBM,,DATA9132641,
070219781IBM,,PROD2763962,
070219781IBM,,LOG3416938,
070219781IBM,,FIN1631247,
070219781IBM,,PROD2763962,
070219781IBM,,AI6817564,
058916781IBM,,FIN1631247,
058916781IBM,,DATA9132641,
062586781IBM,,AI6817564,
062586781IBM,,FIN1631247,
062586781IBM,,AI6817564,
062586781IBM,,FIN1631247,
062586781IBM,,PROD2763962,
062586781IBM,,LOG3416938,
062586781IBM,,FIN1631247,
062586781IBM,,DATA9132641,
062586781IBM,,LOG3416938,
062586781IBM,,FIN1631247,
062586781IBM,,DATA9132641,
062586781IBM,,DATA9132641,
062586781IBM,,PROD2763962,
062586781IBM,,PROD2763962,
062586781IBM,,DATA9132641,
065093781IBM,,DATA9132641,
065093781IBM,,PROD2763962,
065093781IBM,,FIN1631247,
065093781IBM,,LOG3416938,
065093781IBM,,DATA9132641,
065093781IBM,,DATA9132641,
065093781IBM,,DATA9132641,
065093781IBM,,FIN1631247,
065093781IBM,,DATA9132641,
065093781IBM,,LOG3416938,
065093781IBM,,PROD2763962,
065093781IBM,,DATA9132641,
065093781IBM,,DATA9132641,
065093781IBM,,AI6817564,
065093781IBM,,FIN1631247,
065093781IBM,,LOG3416938,
065093781IBM,,LOG3416938,
065093781IBM,,FIN1631247,
065093781IBM,,PROD2763962,
